date,state_id,state_name,market_id,market_name,commodity_id,commodity_name,variety,grade,arrivals,unit_of_arrivals,min_price,max_price,modal_price,unit_of_price
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.8,Metric Tonnes,1730.0,1880.0,1800.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,0.7,Metric Tonnes,2300.0,2440.0,2370.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.6,Metric Tonnes,1600.0,1710.0,1660.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.5,Metric Tonnes,2170.0,2300.0,2230.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,1.2,Metric Tonnes,4000.0,4140.0,4080.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,6.0,Metric Tonnes,3200.0,3300.0,3250.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,24.0,Metric Tonnes,2200.0,2340.0,2275.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.7,Metric Tonnes,1700.0,1800.0,1750.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,13.0,Metric Tonnes,3110.0,3180.0,3150.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,2.6,Metric Tonnes,2730.0,2870.0,2800.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,45.0,Metric Tonnes,2480.0,2550.0,2520.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1764,Jasra APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.8,Metric Tonnes,1575.0,1720.0,1650.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1764,Jasra APMC,32,Brinjal,Round/Long,FAQ,0.6,Metric Tonnes,1920.0,2075.0,2000.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1764,Jasra APMC,25,Garlic,Garlic,FAQ,0.3,Metric Tonnes,12375.0,12600.0,12500.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1764,Jasra APMC,73,Green Chilli,Green Chilly,FAQ,0.6,Metric Tonnes,3825.0,4000.0,3900.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1764,Jasra APMC,70,Pumpkin,Pumpkin,FAQ,0.9,Metric Tonnes,1635.0,1775.0,1710.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,4389,Lediyari APMC,1,Wheat,Dara,FAQ,56.0,Metric Tonnes,2400.0,2460.0,2440.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,7.0,Metric Tonnes,9100.0,9220.0,9145.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,55.0,Metric Tonnes,1800.0,1900.0,1840.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5.0,Metric Tonnes,7000.0,7200.0,7100.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,15.0,Metric Tonnes,1750.0,1850.0,1800.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,3.0,Metric Tonnes,2350.0,2500.0,2400.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,10.0,Metric Tonnes,1650.0,1730.0,1680.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,30.0,Metric Tonnes,2275.0,2450.0,2300.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,4.0,Metric Tonnes,4400.0,4600.0,4500.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,269,Colacasia,Colacasia,FAQ,15.0,Metric Tonnes,3000.0,3130.0,3085.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,3.5,Metric Tonnes,12400.0,12500.0,12425.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,5.0,Metric Tonnes,9000.0,9140.0,9040.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,4.0,Metric Tonnes,4050.0,4200.0,4130.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,261,Lemon,Lemon,FAQ,3.0,Metric Tonnes,5985.0,6100.0,6000.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,52,Lentil(Masur)(Whole),Masoor Gola,FAQ,4.5,Metric Tonnes,6700.0,6800.0,6750.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,64,Mousambi(Sweet Lime),Mousambi,Medium,12.0,Metric Tonnes,2700.0,2900.0,2800.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,68.0,Metric Tonnes,3180.0,3330.0,3250.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,59,Papaya,Papaya,Medium,10.0,Metric Tonnes,3000.0,3200.0,3120.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,295,Peas(Dry),Peas(Dry),FAQ,3.0,Metric Tonnes,5050.0,5215.0,5150.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,254,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,8.0,Metric Tonnes,2650.0,2800.0,2720.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,160,Pomegranate,Pomogranate,Medium,8.0,Metric Tonnes,7150.0,7360.0,7240.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,24,Potato,Chandermukhi,FAQ,125.0,Metric Tonnes,2300.0,2520.0,2345.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,70,Pumpkin,Pumpkin,FAQ,20.0,Metric Tonnes,1700.0,1850.0,1770.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,3,Rice,Common,FAQ,120.0,Metric Tonnes,3140.0,3250.0,3180.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,262,Sponge gourd,Sponge gourd,FAQ,15.0,Metric Tonnes,1485.0,1650.0,1545.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,18.0,Metric Tonnes,2900.0,3130.0,3030.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,100.0,Metric Tonnes,2480.0,2600.0,2500.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1749,Sirsa APMC,23,Onion,Red,FAQ,8.0,Metric Tonnes,2200.0,2310.0,2250.0,Rs./Quintal
2024-08-22,34,Uttar Pradesh,1749,Sirsa APMC,65,Tomato,Deshi,FAQ,7.0,Metric Tonnes,3000.0,3110.0,3050.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.7,Metric Tonnes,1700.0,1850.0,1780.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,0.6,Metric Tonnes,2300.0,2440.0,2380.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.5,Metric Tonnes,1600.0,1700.0,1650.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.4,Metric Tonnes,2130.0,2280.0,2200.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,1.0,Metric Tonnes,4030.0,4175.0,4100.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,5.0,Metric Tonnes,3200.0,3300.0,3250.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,18.0,Metric Tonnes,2200.0,2320.0,2260.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.5,Metric Tonnes,1680.0,1800.0,1740.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,16.0,Metric Tonnes,3100.0,3160.0,3140.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,2.5,Metric Tonnes,2740.0,2870.0,2800.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,53.0,Metric Tonnes,2450.0,2530.0,2500.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.4,Metric Tonnes,1450.0,1600.0,1525.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,1.0,Metric Tonnes,1680.0,1825.0,1750.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,73,Green Chilli,Green Chilly,FAQ,0.6,Metric Tonnes,3820.0,3975.0,3900.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,23,Onion,Red,FAQ,4.0,Metric Tonnes,3225.0,3400.0,3300.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,24,Potato,Desi,FAQ,27.5,Metric Tonnes,2300.0,2450.0,2380.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1764,Jasra APMC,65,Tomato,Deshi,FAQ,3.5,Metric Tonnes,2600.0,2750.0,2670.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,20.0,Metric Tonnes,9000.0,9170.0,9100.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,75.0,Metric Tonnes,1850.0,2000.0,1900.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,29,Barley(Jau),Dara,FAQ,5.0,Metric Tonnes,2300.0,2400.0,2330.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,217,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,5.0,Metric Tonnes,8000.0,8100.0,8050.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,8.0,Metric Tonnes,7000.0,7200.0,7130.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,10.0,Metric Tonnes,1800.0,1900.0,1825.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,5.0,Metric Tonnes,2300.0,2500.0,2435.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,218,Black Gram Dal(Urd Dal),Black Gram Dal,FAQ,8.0,Metric Tonnes,10300.0,10450.0,10370.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,8,Black Gram(Urd Beans)(Whole),Black Gram (Whole),FAQ,7.0,Metric Tonnes,10270.0,10400.0,10330.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,20.0,Metric Tonnes,1630.0,1800.0,1700.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,5.0,Metric Tonnes,2200.0,2350.0,2270.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,20.0,Metric Tonnes,4600.0,4700.0,4640.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,269,Colacasia,Colacasia,FAQ,20.0,Metric Tonnes,3100.0,3250.0,3130.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,75,Cowpea(Veg),Cowpea (Veg),FAQ,5.0,Metric Tonnes,2600.0,2700.0,2650.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,8.5,Metric Tonnes,2000.0,2200.0,2100.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,166,Firewood,Firewood,FAQ,300.0,Metric Tonnes,400.0,500.0,440.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,3.0,Metric Tonnes,12400.0,12500.0,12480.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,5.0,Metric Tonnes,9000.0,9100.0,9050.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,3.0,Metric Tonnes,4050.0,4200.0,4100.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,219,Green Gram Dal(Moong Dal),Green Gram Dal,FAQ,8.0,Metric Tonnes,10100.0,10200.0,10150.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,9,Green Gram(Moong)(Whole),Medium,FAQ,20.0,Metric Tonnes,8500.0,8600.0,8550.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,10,Groundnut,Big (With Shell),FAQ,10.0,Metric Tonnes,6300.0,6450.0,6340.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,61,Gur(Jaggery),Red,FAQ,15.0,Metric Tonnes,4600.0,4750.0,4650.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,261,Lemon,Lemon,FAQ,7.0,Metric Tonnes,6000.0,6200.0,6100.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,52,Lentil(Masur)(Whole),Masoor Gola,FAQ,5.0,Metric Tonnes,6830.0,6910.0,6880.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,56,Linseed,Linseed,FAQ,3.0,Metric Tonnes,5780.0,5900.0,5800.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,213,Masur Dal,Masur Dal,FAQ,3.0,Metric Tonnes,7850.0,8000.0,7900.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,64,Mousambi(Sweet Lime),Mousambi,Medium,5.0,Metric Tonnes,2900.0,3030.0,2950.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,12,Mustard,Sarson(Black),FAQ,10.0,Metric Tonnes,5600.0,5730.0,5625.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,68.0,Metric Tonnes,3150.0,3330.0,3270.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,59,Papaya,Papaya,Medium,15.0,Metric Tonnes,3000.0,3200.0,3110.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,295,Peas(Dry),Peas(Dry),FAQ,2.0,Metric Tonnes,5120.0,5245.0,5200.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,254,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,7.0,Metric Tonnes,2700.0,2850.0,2740.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,160,Pomegranate,Pomogranate,Medium,15.0,Metric Tonnes,7100.0,7300.0,7200.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,70,Pumpkin,Pumpkin,FAQ,50.0,Metric Tonnes,1750.0,1900.0,1800.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,214,Red gram split/Arhar dal/Tur dal,Arhar Dal(Tur),FAQ,28.0,Metric Tonnes,14800.0,14980.0,14880.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,45,Red gram/Arhar/Tur(whole),Red,FAQ,15.0,Metric Tonnes,10150.0,10600.0,10550.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,3,Rice,Common,FAQ,120.0,Metric Tonnes,3100.0,3270.0,3175.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,290,Spinach,Spinach,FAQ,5.0,Metric Tonnes,1970.0,2100.0,2020.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,262,Sponge gourd,Sponge gourd,FAQ,12.0,Metric Tonnes,1500.0,1700.0,1600.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,22.0,Metric Tonnes,2900.0,3100.0,3050.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,105.0,Metric Tonnes,2450.0,2600.0,2520.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1749,Sirsa APMC,87,Ginger(Green),Green Ginger,FAQ,0.5,Metric Tonnes,6500.0,6610.0,6550.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1749,Sirsa APMC,23,Onion,Red,FAQ,4.7,Metric Tonnes,2300.0,2410.0,2350.0,Rs./Quintal
2024-08-23,34,Uttar Pradesh,1749,Sirsa APMC,65,Tomato,Deshi,FAQ,5.0,Metric Tonnes,3000.0,3110.0,3050.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,1.0,Metric Tonnes,1730.0,1870.0,1800.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,0.7,Metric Tonnes,2300.0,2440.0,2380.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.8,Metric Tonnes,1600.0,1700.0,1650.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.6,Metric Tonnes,2170.0,2300.0,2230.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,1.2,Metric Tonnes,4000.0,4160.0,4080.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,7.0,Metric Tonnes,3200.0,3310.0,3250.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,19.0,Metric Tonnes,2230.0,2380.0,2300.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.6,Metric Tonnes,1700.0,1820.0,1750.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,17.0,Metric Tonnes,3110.0,3175.0,3150.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,2.5,Metric Tonnes,2730.0,2870.0,2800.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,60.0,Metric Tonnes,2460.0,2540.0,2500.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1764,Jasra APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,1.0,Metric Tonnes,1600.0,1745.0,1675.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1764,Jasra APMC,32,Brinjal,Round/Long,FAQ,0.7,Metric Tonnes,1945.0,2100.0,2020.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1764,Jasra APMC,25,Garlic,Garlic,FAQ,0.4,Metric Tonnes,12575.0,12850.0,12700.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1764,Jasra APMC,23,Onion,Red,FAQ,6.0,Metric Tonnes,3300.0,3450.0,3375.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1764,Jasra APMC,65,Tomato,Deshi,FAQ,5.0,Metric Tonnes,2660.0,2810.0,2735.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,5.0,Metric Tonnes,9030.0,9220.0,9110.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,50.0,Metric Tonnes,1850.0,2000.0,1915.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,8.5,Metric Tonnes,1800.0,1930.0,1820.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,6.0,Metric Tonnes,2400.0,2540.0,2440.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,18.5,Metric Tonnes,1600.0,,1730.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,7.0,Metric Tonnes,2200.0,2350.0,2280.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,5.0,Metric Tonnes,4600.0,4800.0,4700.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,269,Colacasia,Colacasia,FAQ,18.0,Metric Tonnes,3100.0,3220.0,3135.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,75,Cowpea(Veg),Cowpea (Veg),FAQ,1.5,Metric Tonnes,2600.0,2700.0,2645.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,8.5,Metric Tonnes,2000.0,2200.0,2125.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,3.0,Metric Tonnes,12400.0,12550.0,12485.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,3.0,Metric Tonnes,9000.0,9150.0,9070.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,4.0,Metric Tonnes,4000.0,4200.0,4080.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,261,Lemon,Lemon,FAQ,5.0,Metric Tonnes,6000.0,6200.0,6120.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,64,Mousambi(Sweet Lime),Mousambi,Medium,6.0,Metric Tonnes,2900.0,3030.0,2940.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,50.0,Metric Tonnes,3270.0,3400.0,3300.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,59,Papaya,Papaya,Medium,12.0,Metric Tonnes,3000.0,3200.0,3100.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,254,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,7.0,Metric Tonnes,2700.0,2900.0,2760.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,160,Pomegranate,Pomogranate,Medium,7.0,Metric Tonnes,7170.0,7300.0,7210.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,24,Potato,Chandermukhi,FAQ,100.0,Metric Tonnes,2300.0,2430.0,2345.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,70,Pumpkin,Pumpkin,FAQ,20.0,Metric Tonnes,1750.0,1900.0,1810.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,290,Spinach,Spinach,FAQ,7.0,Metric Tonnes,1965.0,2120.0,2030.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,262,Sponge gourd,Sponge gourd,FAQ,15.0,Metric Tonnes,1500.0,1650.0,1585.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,17.0,Metric Tonnes,3000.0,3150.0,3075.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,100.0,Metric Tonnes,2450.0,2600.0,2530.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1749,Sirsa APMC,87,Ginger(Green),Green Ginger,FAQ,0.7,Metric Tonnes,6600.0,6760.0,6700.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1749,Sirsa APMC,73,Green Chilli,Green Chilly,FAQ,1.7,Metric Tonnes,2100.0,2210.0,2150.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1749,Sirsa APMC,23,Onion,Red,FAQ,8.0,Metric Tonnes,2300.0,2410.0,2350.0,Rs./Quintal
2024-08-24,34,Uttar Pradesh,1749,Sirsa APMC,65,Tomato,Deshi,FAQ,8.0,Metric Tonnes,3100.0,3210.0,3150.0,Rs./Quintal
2024-08-25,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,6.0,Metric Tonnes,3230.0,3380.0,3300.0,Rs./Quintal
2024-08-25,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,20.0,Metric Tonnes,2210.0,2350.0,2280.0,Rs./Quintal
2024-08-25,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,2.4,Metric Tonnes,2750.0,2875.0,2810.0,Rs./Quintal
2024-08-25,34,Uttar Pradesh,1764,Jasra APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,0.8,Metric Tonnes,1650.0,1790.0,1720.0,Rs./Quintal
2024-08-25,34,Uttar Pradesh,1764,Jasra APMC,70,Pumpkin,Pumpkin,FAQ,1.0,Metric Tonnes,1660.0,1800.0,1735.0,Rs./Quintal
